url,method,status,time,size,mime_type,error
https://google.com/,GET,200,19.032999996852595,0,text/html,
https://www.google.com/favicon.ico,GET,200,23.410000001604203,5430,image/x-icon,
"https://www.gstatic.com/_/mss/boq-one-google/_/js/k=boq-one-google.OneGoogleWidgetUi.en.Bjy65gNivMA.es5.O/am=QB2zAQCA/d=1/excm=_b,_r,_tp,appwidgetauthview/ed=1/dg=0/wt=2/ujg=1/rs=AM-SdHteJ6qgtXwoOrgMBL8yetjJls-ToA/m=_b,_tp,_r",GET,200,23.597999999765307,186550,text/javascript,
https://www.google.com/images/searchbox/desktop_searchbox_sprites318_hr.webp,GET,200,25.96099999936996,660,image/webp,
https://www.google.com/images/branding/googlelogo/1x/googlelogo_light_color_272x92dp.png,GET,200,39.781999999831896,3501,image/png,
"https://www.google.com/xjs/_/js/k=xjs.s.en_GB.jA4rnK-dMM8.O/am=CAAAIAAgGoRTRhvFAQIAAgAADBAAAAAAAEAEYAIgeJQRAAAAkBAwCGKAAYCEEgAAAAAAoR8iAAEAABADAAAAgEIAsGkIKAACAAAAIH8ADHgBAAYTFgAAAAAAAAAACGAJgsENEqAgAAQAAAAAAAAAAFUyeUEgBABQ/d=1/ed=1/dg=2/br=1/rs=ACT90oGPCGmnnDWDyFFdmC8sB_oQDvf6gw/ee=cEt90b:ws9Tlc;qddgKe:x4FYXe,d7YSfd;yxTchf:KUM7Z;dtl0hd:lLQWFe;eHDfl:ofjVkb;qaS3gd:yiLg6e;nAFL3:NTMZac,s39S4;oGtAuc:sOXFj;iFQyKf:vfuNJf,QIhFr;SNUn3:ZwDk9d,x8cHvb;Oj465e:KG2eXe,KG2eXe;Erl4fe:FloWmf,FloWmf;JsbNhc:Xd8iUd;uY49fb:COQbmf;Pjplud:PoEs9b,EEDORb;QGR0gd:Mlhmy;a56pNe:JEfCwb;Me32dd:MEeYgc;kMFpHd:OTA3Ae;wR5FRb:TtcOte,O1Gjze;dIoSBb:ZgGg9b;EmZ2Bf:zr1jrb;NSEoX:lazG7b;eBAeSb:Ck63tb;EVNhjf:pw70Gc;sTsDMc:kHVSUb;wQlYve:aLUfP;io8t5d:sgY6Zb;sP4Vbe:VwDzFe;zOsCQe:Ko78Df;KcokUb:KiuZBf;WCEKNd:I46Hvd;NPKaK:SdcwHb;LBgRLc:XVMNvd,SdcwHb;vfVwPd:OXTqFb;kbAm9d:MkHyGd;g8nkx:U4MzKc;KpRAue:Tia57b;JXS8fb:Qj0suc;w9w86d:dt4g2b;oSUNyd:fTfGO,fTfGO,vjQg0b;SMDL4c:fTfGO,vjQg0b;l8Azde:j4Ca9b;lzgfYb:PI40bd;aZ61od:arTwJ;SJsSc:H1GVub;rQSrae:C6D5Fc;kCQyJ:ueyPK;KQzWid:mB4wNe;EABSZ:MXZt9d;qavrXe:zQzcXe,mYbt1d;pNsl2d:j9Yuyc;TxfV6d:YORN0b;UDrY1c:eps46d;F9mqte:UoRcbe;GleZL:J1A7Od;Nyt6ic:jn2sGd;w3bZCb:ZPGaIb;VGRfx:VFqbr;G0KhTb:LIaoZ;aAJE9c:WHW6Ef;V2HTTe:RolTY;Wfmdue:g3MJlb;imqimf:jKGL2e;BgS6mb:fidj5d;UVmjEd:EesRsb;z97YGf:oug9te;AfeaP:TkrAjf;CxXAWb:YyRLvc;VN6jIc:ddQyuf;SLtqO:Kh1xYe;tosKvd:ZCqP3;uuQkY:u2V3ud;WDGyFe:jcVOxd;VxQ32b:k0XsBb;DULqB:RKfG5c;Np8Qkd:Dpx6qc;bcPXSc:gSZLJb;cFTWae:gT8qnd;gaub4:TN6bMe;xBbsrc:NEW1Qc;DpcR3d:zL72xf;hjRo6e:F62sG;BjwMce:cXX2Wb;yGxLoc:FmAr0c;pXdRYb:JKoKVe,MdUzUe;R9Ulx:CR7Ufe;oUlnpc:RagDlc;R2kc8b:ALJqWb;YV5bee:IvPZ6d;UyG7Kb:wQd0G;LsNahb:ucGLNb;xbe2wc:wbTLEd;okUaUd:wItadb;wV5Pjc:L8KGxe;ESrPQc:mNTJvc;IoGlCf:b5lhvb;G6wU6e:hezEbd;pj82le:mg5CW;dLlj2:Qqt3Gf;kY7VAf:d91TEb;PqHfGe:im2cZe;Fmv9Nc:O1Tzwc;hK67qb:QWEO5b;BMxAGc:E5bFse;R4IIIb:QWfeKf;whEZac:F4AmNb;tH4IIe:Ymry6;zxnPse:GkRiKb;xqZiqf:wmnU7d;lkq0A:Z0MWEf;daB6be:lMxGPd;LEikZe:byfTOb,lsjVmc/m=cdos,hsm,jsa,mb4ZUb,d,csi,cEt90b,SNUn3,qddgKe,sTsDMc,dtl0hd,eHDfl",GET,200,140.9570000032545,938548,text/javascript,
"https://www.google.com/xjs/_/js/k=xjs.s.en_GB.jA4rnK-dMM8.O/ck=xjs.s.z4bZu4lcMTk.L.W.O/am=CAAAIAAgGoRTRhvFAQIAAgAADBAAAAAAAEAEYAIgeJQRAAAAkBAwCGKAAYCEEgAAAAAAoR8iAAEAABADAAAAgEIAsGkIKAACAAAAIH8ADHgBAAYTFgAAAAAAAAAACGAJgsENEqAgAAQAAAAAAAAAAFUyeUEgBABQ/d=0/dg=2/br=1/rs=ACT90oEVx58eCuOhjSM9vJD6NHMuLKyKug/m=sy6s,sy6t,aLUfP?xjs=s3",GET,200,151.4229999957024,1638,text/javascript,
https://ssl.gstatic.com/gb/images/sprites/p_1x_e6c0750c8d5d.png,GET,200,199.1379999963101,62801,image/png,
"https://www.gstatic.com/og/_/ss/k=og.qtm.VcdoEjfOBQM.L.W.O/m=qcwid/excm=qaaw,qadd,qaid,qein,qhaw,qhba,qhbr,qhch,qhga,qhid,qhin/d=1/ed=1/ct=zgms/rs=AA2YrTvUB3B6yXeMO_sewwqFSY2IgrAGoA",GET,200,221.05000000010477,389,text/css,
"https://www.gstatic.com/og/_/js/k=og.qtm.en_US.j5Pqc5w9pqA.2019.O/rt=j/m=qabr,qgl,q_dnp,qcwid,qbg,qbd,qapid,qald,qrcd/exm=qaaw,qadd,qaid,qein,qhaw,qhba,qhbr,qhch,qhga,qhid,qhin/d=1/ed=1/rs=AA2YrTvmL88z5krjV_swGFrEtokcHNFKmQ",GET,200,224.43699999712408,208414,text/javascript,
https://www.google.com/gen_204?atyp=csi&ei=i-qAZLPkMbKSxc8P7M2CsA4&s=promo&rt=hpbas.1227&zx=1686170253260&opi=89978449,POST,204,231.4390000028652,0,text/html,
https://lh3.googleusercontent.com/ogw/AOLn63EACTErav0SrrxDyc-EQ_A6aMT31f7j1Yjlyn4rYQ=s32-c-mo,GET,200,241.04999999690335,1377,image/jpeg,
https://www.google.com/gen_204?atyp=i&ei=i-qAZLPkMbKSxc8P7M2CsA4&ct=usp:t&zx=1686170252861&opi=89978449,POST,204,241.238999995403,0,text/html,
https://www.google.com/gen_204?atyp=i&ei=i-qAZLPkMbKSxc8P7M2CsA4&dt19=3&zx=1686170253243&opi=89978449,POST,204,250.12099999730708,0,text/html,
"https://www.google.com/gen_204?atyp=i&ei=i-qAZLPkMbKSxc8P7M2CsA4&ct=slh&v=t1&m=HV&pv=0.572550721716349&me=1:1686170252485,V,0,0,1874,258:0,B,358:0,N,1,i-qAZLPkMbKSxc8P7M2CsA4:0,R,1,1,0,0,1859,258:765,x:11887,e,B&zx=1686170265138&opi=89978449",POST,204,263.2480000029318,0,text/html,
"https://www.google.com/async/hpba?vet=10ahUKEwjz1Y_XgbL_AhUySfEDHeymAOYQj-0KCBs..i&ei=i-qAZLPkMbKSxc8P7M2CsA4&opi=89978449&yv=3&cs=1&async=_ck:xjs.s.z4bZu4lcMTk.L.W.O,_fmt:prog,_id:a3JU5b",GET,200,265.61600000422914,56,text/plain,
https://www.google.com/client_204?atyp=i&biw=1874&bih=258&dpr=1&ei=i-qAZLPkMbKSxc8P7M2CsA4&opi=89978449,GET,204,277.1999999968102,0,text/html,
"https://www.google.com/gen_204?s=webhp&t=aft&atyp=csi&ei=i-qAZLPkMbKSxc8P7M2CsA4&rt=wsrt.663,aft.756,afti.756,prt.453&wh=226&imn=5&ima=1&imad=0&imac=1&imf=0&aft=1&aftp=226&opi=89978449&bl=WlnB",POST,204,285.47599999728845,0,text/html,
"https://www.google.com/gen_204?atyp=csi&ei=i-qAZLPkMbKSxc8P7M2CsA4&s=webhp&t=all&bl=WlnB&wh=226&imn=5&ima=1&imad=0&imac=1&imf=0&aft=1&aftp=226&adh=&ime=1&imex=1&imeh=3&imea=0&imeb=0&imel=0&scp=0&nv=ne.1,feid.77085a7b-6751-4bc1-b05e-8339c096d0ac&net=&mem=ujhs.25,tjhs.28,jhsl.2173,dm.1&sys=hc.2&rt=aft.756,prt.453,xjses.686,xjsee.748,xjs.748,dcl.749,afti.756,aftqf.758,ol.1474,lcp.505,fcp.388,wsrt.663,cst.275,dnst.91,rqst.752,rspt.228,sslt.275,rqstt.139,unt.39,cstt.138,dit.1121&zx=1686170253514&opi=89978449",POST,204,328.0410000006668,0,text/html,
"https://www.google.com/gen_204?atyp=csi&ei=jeqAZLvPF7qFxc8Pv9KN8As&s=async&astyp=hpba&ima=0&imn=0&mem=ujhs.26,tjhs.29,jhsl.2173,dm.1&rt=ttfb.295,st.296,bs.0,aaft.303,acrt.303,art.303&zx=1686170253567&opi=89978449",POST,204,328.9589999985765,0,text/html,
"https://www.google.com/gen_204?atyp=csi&ei=i-qAZLPkMbKSxc8P7M2CsA4&s=promo&rt=hpbas.1227,hpbarr.314&zx=1686170253573&opi=89978449",POST,204,338.31199999985984,0,text/html,
https://play.google.com/log?format=json&hasfast=true&authuser=0,OPTIONS,200,342.4779999985076,0,text/plain,
https://www.google.com/gen_204?atyp=i&ct=psnt&cad=&nt=navigate&ei=i-qAZLPkMbKSxc8P7M2CsA4&zx=1686170253518&opi=89978449,GET,204,347.58200000214856,0,text/html,
"https://www.google.com/gen_204?atyp=i&ei=8nmAZNW-B9Pl7_UPo8uF0A0&ct=slh&v=t1&im=M&pv=0.7595076042366768&me=182:1686141449632,V,0,0,0,0:4001784,e,U&zx=1686170253763&opi=89978449",POST,204,368.01500000001397,0,text/html,
https://www.gstatic.com/_/mss/boq-identity/_/js/k=boq-identity.IdentityRotateCookiesHttp.en.ucRdyP3Kk1E.es5.O/d=1/rs=AOaEmlGAP-NuSHHAOJFV7Zyo3EdtNdM0UA/m=hfcr,GET,200,438.8079999965467,12029,text/javascript,
https://www.google.com/complete/search?q&cp=0&client=gws-wiz&xssi=t&gs_pcrt=2&hl=en-IR&authuser=0&psi=i-qAZLPkMbKSxc8P7M2CsA4.1686170252855&dpr=1&nolsbt=1,GET,200,461.14099999977043,2094,application/json,
https://ogs.google.com/u/0/widget/app?origin=https%3A%2F%2Fwww.google.com&cn=app&pid=1&spid=538&hl=en&dm=,GET,200,524.7049999961746,57903,text/html,
https://accounts.google.com/RotateCookiesPage?og_pid=538&rot=3&origin=https%3A%2F%2Fwww.google.com,GET,200,624.2290000035334,369,text/html,
https://play.google.com/log?format=json&hasfast=true&authuser=0,POST,200,636.1830000023474,131,text/plain,
https://www.google.com/,GET,200,940.7330000024867,151734,text/html,
https://adservice.google.com/adsid/google/ui,GET,204,1049.2070000021563,0,text/html,
https://aa.google.com/u/0/_/gog/get?rt=j&sourceid=538,POST,200,1201.3089999941421,19535,application/json,
